,year,month,location,ira,product_category,brand,sku_id,item_per_bundle,shape,with_alcohol,filling,volume,price,Archer,Monk,Dwarf,Centaur,Gremlin,Genie,Demon,Ghost,Minotaur,Medusa,Goblin,Orc,Gargoyle,Pegasus,Pirate,Unicorn,Giant,Elf,Angel,other
522,2017,11,Alpha City,AC,Chocolates,Cadbury,sku #79,1,Standart,No,Nothing,5802.0,,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
523,2017,11,Alpha City,AC,Chocolates,Ferrero Rocher,sku #106,1,Standart,No,Nothing,2082.0,,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
524,2017,11,Alpha City,AC,Chocolates,Ferrero Rocher,sku #15,1,Standart,No,Nothing,6912.0,1.2701079209936874,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
525,2017,11,Alpha City,AC,Chocolates,Ferrero Rocher,sku #16,3,Standart,No,Nothing,5094.0,3.2452657299938927,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
526,2017,11,Alpha City,AC,Chocolates,Ferrero Rocher,sku #22,2,Standart,No,Nothing,10344.0,2.2856851964976577,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
527,2017,11,Alpha City,AC,Chocolates,Ferrero Rocher,sku #28,3,Standart,No,Nothing,1998.0,3.2452657299938927,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
528,2017,11,Alpha City,AC,Chocolates,Ferrero Rocher,sku #30,1,Standart,No,Nothing,10860.0,1.2701079209936874,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
529,2017,11,Alpha City,AC,Chocolates,Ferrero Rocher,sku #31,1,Square,No,Nothing,2112.0,1.2701079209936874,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
530,2017,11,Alpha City,AC,Chocolates,Ferrero Rocher,sku #38,1,Standart,Yes,Nothing,1158.0,1.2701079209936874,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
531,2017,11,Alpha City,AC,Chocolates,Ferrero Rocher,sku #41,1,Standart,No,Nothing,1704.0,1.2701079209936874,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
532,2017,11,Alpha City,AC,Chocolates,Ferrero Rocher,sku #46,1,Standart,No,Nothing,2298.0,1.2701079209936874,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
533,2017,11,Alpha City,AC,Chocolates,Ferrero Rocher,sku #48,2,Standart,No,Nothing,5484.0,2.2856851964976577,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
534,2017,11,Alpha City,AC,Chocolates,Ferrero Rocher,sku #49,1,Standart,No,Nothing,4044.0,1.2701079209936874,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
535,2017,11,Alpha City,AC,Chocolates,Milka,sku #42,1,Standart,No,Nothing,456.0,1.4610059051109752,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
536,2017,11,Alpha City,AC,Chocolates,Milka,sku #67,1,Standart,No,Nothing,570.0,1.4610059051109752,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
537,2017,11,Alpha City,AC,Chocolates,Snickers,sku #94,1,Standart,No,Nothing,6.0,,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
538,2017,11,Alpha City,AC,Chocolates,Toblerone,sku #25,1,Standart,No,Nothing,5454.0,1.2701079209936874,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
539,2017,11,Alpha City,AC,Chocolates,Toblerone,sku #73,1,Standart,No,Nothing,3558.0,1.2701079209936874,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
540,2017,11,Alpha City,AC,Chocolates,Twix,sku #78,1,Standart,No,Nothing,2994.0,,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
541,2017,11,Alpha City,AC,Lollipops,Chupa Chups,sku #76,1,Round,Yes,Nuts,1146.0,1.2472001628996132,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
542,2017,11,Alpha City,AC,Lollipops,Chupa Chups,sku #77,1,Round,No,Nuts,1170.0,1.2472001628996132,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
543,2017,11,Alpha City,AC,Lollipops,Chupa Chups,sku #97,1,Round,No,Nuts,1596.0,,831.0,887.0,596.0,1440.0,1674.0,6190.0,852.0,1095.0,343.0,516.0,519.0,1915.0,1400.0,975.0,26202.0,2118.0,569.0,4740.0,1099.0,8563.0
544,2017,11,Moon,MN,Chocolates,Cadbury,sku #34,1,Standart,No,Nothing,498.0,1.0820108755964928,53.0,48.0,39.0,83.0,400.0,835.0,39.0,192.0,54.0,261.0,204.0,58.0,253.0,209.0,8105.0,1051.0,3.0,685.0,469.0,1262.0
545,2017,11,Moon,MN,Chocolates,Cadbury,sku #37,1,Standart,No,Nothing,534.0,1.0820108755964928,53.0,48.0,39.0,83.0,400.0,835.0,39.0,192.0,54.0,261.0,204.0,58.0,253.0,209.0,8105.0,1051.0,3.0,685.0,469.0,1262.0
546,2017,11,Moon,MN,Chocolates,Ferrero Rocher,sku #44,1,Standart,No,Nothing,288.0,1.1652424814116078,53.0,48.0,39.0,83.0,400.0,835.0,39.0,192.0,54.0,261.0,204.0,58.0,253.0,209.0,8105.0,1051.0,3.0,685.0,469.0,1262.0
547,2017,11,Moon,MN,Chocolates,Ferrero Rocher,sku #72,1,Standart,No,Nothing,6990.0,1.1652424814116078,53.0,48.0,39.0,83.0,400.0,835.0,39.0,192.0,54.0,261.0,204.0,58.0,253.0,209.0,8105.0,1051.0,3.0,685.0,469.0,1262.0
548,2017,11,Moon,MN,Chocolates,Ferrero Rocher,sku #81,2,Standart,No,Nothing,6000.0,,53.0,48.0,39.0,83.0,400.0,835.0,39.0,192.0,54.0,261.0,204.0,58.0,253.0,209.0,8105.0,1051.0,3.0,685.0,469.0,1262.0
549,2017,11,Moon,MN,Chocolates,Ferrero Rocher,sku #82,3,Standart,No,Nothing,3348.0,,53.0,48.0,39.0,83.0,400.0,835.0,39.0,192.0,54.0,261.0,204.0,58.0,253.0,209.0,8105.0,1051.0,3.0,685.0,469.0,1262.0
550,2017,11,Moon,MN,Chocolates,Ferrero Rocher,sku #83,2,Standart,No,Nothing,4104.0,,53.0,48.0,39.0,83.0,400.0,835.0,39.0,192.0,54.0,261.0,204.0,58.0,253.0,209.0,8105.0,1051.0,3.0,685.0,469.0,1262.0
551,2017,11,Moon,MN,Chocolates,Ferrero Rocher,sku #84,3,Standart,No,Nothing,4842.0,,53.0,48.0,39.0,83.0,400.0,835.0,39.0,192.0,54.0,261.0,204.0,58.0,253.0,209.0,8105.0,1051.0,3.0,685.0,469.0,1262.0
552,2017,11,Moon,MN,Chocolates,Snickers,sku #7,1,Standart,No,Nothing,120.0,1.0820108755964928,53.0,48.0,39.0,83.0,400.0,835.0,39.0,192.0,54.0,261.0,204.0,58.0,253.0,209.0,8105.0,1051.0,3.0,685.0,469.0,1262.0
553,2017,11,Moon,MN,Chocolates,Toblerone,sku #11,2,Standart,No,Nothing,876.0,2.0807901453778714,53.0,48.0,39.0,83.0,400.0,835.0,39.0,192.0,54.0,261.0,204.0,58.0,253.0,209.0,8105.0,1051.0,3.0,685.0,469.0,1262.0
554,2017,11,Moon,MN,Chocolates,Toblerone,sku #5,1,Standart,No,Nothing,744.0,1.1513705471090891,53.0,48.0,39.0,83.0,400.0,835.0,39.0,192.0,54.0,261.0,204.0,58.0,253.0,209.0,8105.0,1051.0,3.0,685.0,469.0,1262.0
555,2017,11,Pirate Bay,PB,Chocolates,Cadbury,sku #79,1,Standart,No,Nothing,372.0,,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
556,2017,11,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #106,1,Standart,No,Nothing,648.0,,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
557,2017,11,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #15,1,Standart,No,Nothing,5322.0,1.2701079209936874,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
558,2017,11,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #16,3,Standart,No,Nothing,4698.0,3.2452657299938927,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
559,2017,11,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #22,2,Standart,No,Nothing,8472.0,2.2856851964976577,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
560,2017,11,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #28,3,Standart,No,Nothing,3708.0,3.2452657299938927,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
561,2017,11,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #30,1,Standart,No,Nothing,3330.0,1.2701079209936874,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
562,2017,11,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #31,1,Square,No,Nothing,888.0,1.2701079209936874,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
563,2017,11,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #38,1,Standart,Yes,Nothing,1092.0,1.2701079209936874,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
564,2017,11,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #41,1,Standart,No,Nothing,1644.0,1.2701079209936874,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
565,2017,11,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #46,1,Standart,No,Nothing,2490.0,1.2701079209936874,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
566,2017,11,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #48,2,Standart,No,Nothing,4632.0,2.2856851964976577,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
567,2017,11,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #49,1,Standart,No,Nothing,1842.0,1.2701079209936874,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
568,2017,11,Pirate Bay,PB,Chocolates,Milka,sku #42,1,Standart,No,Nothing,192.0,1.4610059051109752,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
569,2017,11,Pirate Bay,PB,Chocolates,Milka,sku #67,1,Standart,No,Nothing,420.0,1.4610059051109752,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
570,2017,11,Pirate Bay,PB,Chocolates,Toblerone,sku #25,1,Standart,No,Nothing,2310.0,1.2701079209936874,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
571,2017,11,Pirate Bay,PB,Chocolates,Toblerone,sku #73,1,Standart,No,Nothing,1380.0,1.2701079209936874,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
572,2017,11,Pirate Bay,PB,Chocolates,Twix,sku #78,1,Standart,No,Nothing,294.0,,152.0,208.0,177.0,525.0,5956.0,951.0,145.0,451.0,828.0,361.0,384.0,900.0,636.0,558.0,9609.0,1328.0,280.0,1274.0,1076.0,4684.0
573,2017,12,Alpha City,AC,Chocolates,Cadbury,sku #79,1,Standart,No,Nothing,8994.0,,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
574,2017,12,Alpha City,AC,Chocolates,Ferrero Rocher,sku #106,1,Standart,No,Nothing,2460.0,,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
575,2017,12,Alpha City,AC,Chocolates,Ferrero Rocher,sku #15,1,Standart,No,Nothing,10128.0,1.2575604838709675,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
576,2017,12,Alpha City,AC,Chocolates,Ferrero Rocher,sku #16,3,Standart,No,Nothing,6948.0,3.2132056451612896,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
577,2017,12,Alpha City,AC,Chocolates,Ferrero Rocher,sku #22,2,Standart,No,Nothing,13200.0,2.263104838709677,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
578,2017,12,Alpha City,AC,Chocolates,Ferrero Rocher,sku #28,3,Standart,No,Nothing,3996.0,3.2132056451612896,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
579,2017,12,Alpha City,AC,Chocolates,Ferrero Rocher,sku #30,1,Standart,No,Nothing,11922.0,1.2575604838709675,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
580,2017,12,Alpha City,AC,Chocolates,Ferrero Rocher,sku #31,1,Square,No,Nothing,2424.0,1.2575604838709675,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
581,2017,12,Alpha City,AC,Chocolates,Ferrero Rocher,sku #38,1,Standart,Yes,Nothing,1284.0,1.2575604838709675,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
582,2017,12,Alpha City,AC,Chocolates,Ferrero Rocher,sku #41,1,Standart,No,Nothing,2148.0,1.2575604838709675,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
583,2017,12,Alpha City,AC,Chocolates,Ferrero Rocher,sku #46,1,Standart,No,Nothing,2634.0,1.2575604838709675,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
584,2017,12,Alpha City,AC,Chocolates,Ferrero Rocher,sku #48,2,Standart,No,Nothing,7968.0,2.263104838709677,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
585,2017,12,Alpha City,AC,Chocolates,Ferrero Rocher,sku #49,1,Standart,No,Nothing,4896.0,1.2575604838709675,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
586,2017,12,Alpha City,AC,Chocolates,Milka,sku #42,1,Standart,No,Nothing,468.0,1.4465725806451617,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
587,2017,12,Alpha City,AC,Chocolates,Milka,sku #67,1,Standart,No,Nothing,474.0,1.4465725806451617,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
588,2017,12,Alpha City,AC,Chocolates,Snickers,sku #94,1,Standart,No,Nothing,222.0,,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
589,2017,12,Alpha City,AC,Chocolates,Toblerone,sku #25,1,Standart,No,Nothing,6024.0,1.2575604838709675,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
590,2017,12,Alpha City,AC,Chocolates,Toblerone,sku #73,1,Standart,No,Nothing,3408.0,1.2575604838709675,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
591,2017,12,Alpha City,AC,Chocolates,Twix,sku #78,1,Standart,No,Nothing,3336.0,,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
592,2017,12,Alpha City,AC,Lollipops,Chupa Chups,sku #100,1,Round,Yes,Nuts,714.0,,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
593,2017,12,Alpha City,AC,Lollipops,Chupa Chups,sku #76,1,Round,Yes,Nuts,1776.0,1.2575604838709675,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
594,2017,12,Alpha City,AC,Lollipops,Chupa Chups,sku #77,1,Round,No,Nuts,1782.0,1.2575604838709675,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
595,2017,12,Alpha City,AC,Lollipops,Chupa Chups,sku #97,1,Round,No,Nuts,2406.0,,772.0,860.0,607.0,1222.0,1778.0,6401.0,706.0,1245.0,222.0,522.0,569.0,1715.0,1481.0,1236.0,31364.0,2215.0,898.0,5096.0,1495.0,8995.0
596,2017,12,Moon,MN,Chocolates,Cadbury,sku #34,1,Standart,No,Nothing,618.0,1.059322033898305,53.0,49.0,25.0,128.0,464.0,907.0,44.0,225.0,56.0,253.0,139.0,68.0,312.0,312.0,9772.0,1096.0,3.0,669.0,526.0,1400.0
597,2017,12,Moon,MN,Chocolates,Cadbury,sku #37,1,Standart,No,Nothing,498.0,1.059322033898305,53.0,49.0,25.0,128.0,464.0,907.0,44.0,225.0,56.0,253.0,139.0,68.0,312.0,312.0,9772.0,1096.0,3.0,669.0,526.0,1400.0
598,2017,12,Moon,MN,Chocolates,Ferrero Rocher,sku #43,1,Standart,No,Nothing,1008.0,1.1408083441981751,53.0,49.0,25.0,128.0,464.0,907.0,44.0,225.0,56.0,253.0,139.0,68.0,312.0,312.0,9772.0,1096.0,3.0,669.0,526.0,1400.0
599,2017,12,Moon,MN,Chocolates,Ferrero Rocher,sku #72,1,Standart,No,Nothing,7944.0,1.1408083441981751,53.0,49.0,25.0,128.0,464.0,907.0,44.0,225.0,56.0,253.0,139.0,68.0,312.0,312.0,9772.0,1096.0,3.0,669.0,526.0,1400.0
600,2017,12,Moon,MN,Chocolates,Ferrero Rocher,sku #81,2,Standart,No,Nothing,7404.0,,53.0,49.0,25.0,128.0,464.0,907.0,44.0,225.0,56.0,253.0,139.0,68.0,312.0,312.0,9772.0,1096.0,3.0,669.0,526.0,1400.0
601,2017,12,Moon,MN,Chocolates,Ferrero Rocher,sku #82,3,Standart,No,Nothing,3996.0,,53.0,49.0,25.0,128.0,464.0,907.0,44.0,225.0,56.0,253.0,139.0,68.0,312.0,312.0,9772.0,1096.0,3.0,669.0,526.0,1400.0
602,2017,12,Moon,MN,Chocolates,Ferrero Rocher,sku #83,2,Standart,No,Nothing,5040.0,,53.0,49.0,25.0,128.0,464.0,907.0,44.0,225.0,56.0,253.0,139.0,68.0,312.0,312.0,9772.0,1096.0,3.0,669.0,526.0,1400.0
603,2017,12,Moon,MN,Chocolates,Ferrero Rocher,sku #84,3,Standart,No,Nothing,7164.0,,53.0,49.0,25.0,128.0,464.0,907.0,44.0,225.0,56.0,253.0,139.0,68.0,312.0,312.0,9772.0,1096.0,3.0,669.0,526.0,1400.0
604,2017,12,Moon,MN,Chocolates,Snickers,sku #7,1,Standart,No,Nothing,402.0,1.059322033898305,53.0,49.0,25.0,128.0,464.0,907.0,44.0,225.0,56.0,253.0,139.0,68.0,312.0,312.0,9772.0,1096.0,3.0,669.0,526.0,1400.0
605,2017,12,Moon,MN,Chocolates,Toblerone,sku #11,2,Standart,No,Nothing,888.0,2.037157757496741,53.0,49.0,25.0,128.0,464.0,907.0,44.0,225.0,56.0,253.0,139.0,68.0,312.0,312.0,9772.0,1096.0,3.0,669.0,526.0,1400.0
606,2017,12,Moon,MN,Chocolates,Toblerone,sku #5,1,Standart,No,Nothing,690.0,1.1272272924815296,53.0,49.0,25.0,128.0,464.0,907.0,44.0,225.0,56.0,253.0,139.0,68.0,312.0,312.0,9772.0,1096.0,3.0,669.0,526.0,1400.0
607,2017,12,Pirate Bay,PB,Chocolates,Cadbury,sku #79,1,Standart,No,Nothing,660.0,,165.0,242.0,200.0,562.0,8256.0,1276.0,177.0,577.0,728.0,419.0,519.0,949.0,720.0,665.0,14630.0,1616.0,527.0,1390.0,2082.0,5194.0
608,2017,12,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #106,1,Standart,No,Nothing,1188.0,,165.0,242.0,200.0,562.0,8256.0,1276.0,177.0,577.0,728.0,419.0,519.0,949.0,720.0,665.0,14630.0,1616.0,527.0,1390.0,2082.0,5194.0
609,2017,12,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #15,1,Standart,No,Nothing,6138.0,1.2575604838709675,165.0,242.0,200.0,562.0,8256.0,1276.0,177.0,577.0,728.0,419.0,519.0,949.0,720.0,665.0,14630.0,1616.0,527.0,1390.0,2082.0,5194.0
610,2017,12,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #16,3,Standart,No,Nothing,7434.0,3.2132056451612896,165.0,242.0,200.0,562.0,8256.0,1276.0,177.0,577.0,728.0,419.0,519.0,949.0,720.0,665.0,14630.0,1616.0,527.0,1390.0,2082.0,5194.0
611,2017,12,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #22,2,Standart,No,Nothing,12252.0,2.263104838709677,165.0,242.0,200.0,562.0,8256.0,1276.0,177.0,577.0,728.0,419.0,519.0,949.0,720.0,665.0,14630.0,1616.0,527.0,1390.0,2082.0,5194.0
612,2017,12,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #28,3,Standart,No,Nothing,7002.0,3.2132056451612896,165.0,242.0,200.0,562.0,8256.0,1276.0,177.0,577.0,728.0,419.0,519.0,949.0,720.0,665.0,14630.0,1616.0,527.0,1390.0,2082.0,5194.0
613,2017,12,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #30,1,Standart,No,Nothing,3888.0,1.2575604838709675,165.0,242.0,200.0,562.0,8256.0,1276.0,177.0,577.0,728.0,419.0,519.0,949.0,720.0,665.0,14630.0,1616.0,527.0,1390.0,2082.0,5194.0
614,2017,12,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #31,1,Square,No,Nothing,1506.0,1.2575604838709675,165.0,242.0,200.0,562.0,8256.0,1276.0,177.0,577.0,728.0,419.0,519.0,949.0,720.0,665.0,14630.0,1616.0,527.0,1390.0,2082.0,5194.0
